"";"interval";"Sp1";"File";"Plant";"Plant_ID";"Revision_ID";"Species";"Behaviour";"Count";"Coexistence";"Deployment_ID";"n_cam";"Videos";"Days";"Days.in.field";"n";"duration";"Long";"Lat";"ID";"DateTime"
"1";2018-01-01 09:00:00;"sylvia atricapilla";"IMG_0029.MP4";"aspa";"aspa011";"Rev17";"sylvia atricapilla";"probably eating";1;FALSE;"Aspa011_28";1;571;8,02087963;15;1;10;-6,474300027;36,98955998;"aspa011_Rev17_IMG_0029.MP4";2022-10-06 17:39:00
"2";2018-01-07 08:35:00;"turdus merula";"IMG_0009.MP4";"calb";"calb10";"rev2";"turdus merula";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;10;-6,445859978;36,96900998;"a10_rev2_IMG_0009.MP4";2021-09-09 23:52:00
"3";2020-01-02 04:20:00;"sylvia melanocephala";"IMG_0066.AVI";"rulm";"rulm015";"Rev10";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm015_15";1;122;6,003310185;6;1;10,249836;-6,44269;36,99223;"rulm015_Rev10_IMG_0066.AVI";2022-08-19 14:56:00
"4";2020-01-03 21:05:00;"sylvia melanocephala";"IMG_0017.AVI";"rulm";"rulm048";"Rev11";"sylvia melanocephala";"eating";1;FALSE;"Rulm048_25";1;22;6,959560185;7;1;16,333072;-6,482107015;36,982675;"rulm048_Rev11_IMG_0017.AVI";2022-08-27 09:45:00
"5";2020-01-04 20:50:00;"sylvia melanocephala";"IMG_0018.AVI";"rulm";"rulm048";"Rev11";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm048_25";1;22;6,959560185;7;1;10,166504;-6,482107015;36,982675;"rulm048_Rev11_IMG_0018.AVI";2022-08-28 09:29:00
"6";2020-01-05 23:05:00;"iduna pallida";"IMG_0025.AVI";"rulm";"rulm002";"Rev08";"iduna pallida";"probably eating";1;FALSE;"Rulm002_02";1;140;8,367384259;9;1;10,499895;-6,4526;36,95985;"rulm002_Rev08_IMG_0025.AVI";2022-08-08 14:14:00
"7";2020-01-19 22:55:00;"sylvia cantillans";"IMG_0031.AVI";"rulm";"rulm005";"rev2";"sylvia cantillans";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,433229;-6,452029980719;36,960089961067;"rulm005_rev2_IMG_0031.AVI";2022-10-03 19:14:00
"8";2020-01-21 23:35:00;"cervus elaphus";"IMG_0037.AVI";"Joxy";"joxy001";"rev1";"cervus elaphus";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,249836;-6,403807969764;36,829226994887;"joxy001_rev1_IMG_0037.AVI";2021-01-21 11:36:00
"9";2020-01-22 17:50:00;"rattus";"IMG_0184.AVI";"rulm";"rulm005";"rev2";"rattus";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,433229;-6,452029980719;36,960089961067;"rulm005_rev2_IMG_0184.AVI";2021-09-29 21:47:00
"10";2020-02-16 03:25:00;"sylvia communis";"IMG_0031.AVI";"rulm";"rulm005";"rev4";"sylvia communis";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,633227;-6,452029980719;36,960089961067;"rulm005_rev4_IMG_0031.AVI";2021-10-03 10:20:00
"11";2021-07-22 10:30:00;"alectoris rufa";"07220162.AVI";"calb";"calb03";"rev1";"alectoris rufa";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,466667;-6,44589996;36,97007004;"a03_rev1_07220162.AVI";2021-07-22 10:30:36
"12";2021-07-22 13:40:00;"saxicola rubicola";"IMG_0043.MP4";"calb";"calb07";"rev1";"saxicola rubicola";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,25;-6,445320016;36,96933998;"a07_rev1_IMG_0043.MP4";2021-07-22 13:42:10
"13";2021-08-19 13:35:00;"saxicola rubicola";"IMG_0047.MP4";"calb";"calb07";"rev2";"saxicola rubicola";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10;-6,445320016;36,96933998;"a07_rev2_IMG_0047.MP4";2021-08-19 13:36:22
"14";2021-08-21 08:10:00;"sylvia cantillans";"IMG_0010.AVI";"rulm";"rulm013";"rev1";"sylvia cantillans";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;34,632987;-6,44231996499;36,990579972044;"rulm013_rev1_IMG_0010.AVI";2021-08-21 08:09:12
"15";2021-08-24 11:15:00;"sylvia communis";"IMG_0176.AVI";"rulm";"rulm004";"rev1";"sylvia communis";"searching for food";2;FALSE;"NA";NA;NA;NA;NA;2;10,533228;-6,452400041744;36,960070012137;"rulm004_rev1_IMG_0176.AVI";2021-08-24 11:13:20
"16";2021-08-30 16:10:00;"sylvia cantillans";"IMG_0509.AVI";"rulm";"rulm018";"rev1";"sylvia cantillans";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;16,966497;-6,484210034832;36,981359962374;"rulm018_rev1_IMG_0509.AVI";2021-08-30 16:09:34
"17";2021-08-30 16:10:00;"sylvia melanocephala";"IMG_0510.AVI";"rulm";"rulm018";"rev1";"sylvia melanocephala";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;16,966497;-6,484210034832;36,981359962374;"rulm018_rev1_IMG_0510.AVI";2021-08-30 16:10:12
"18";2021-09-03 11:30:00;"sylvia melanocephala";"IMG_0001.AVI";"rulm";"rulm010";"rev2";"sylvia melanocephala";"probably eating";2;FALSE;"NA";NA;NA;NA;NA;2;10,433229;-6,440469995141;36,987719982863;"rulm010_rev2_IMG_0001.AVI";2021-09-03 11:28:58
"19";2021-09-03 12:20:00;"sylvia conspicillata";"IMG_0002.AVI, IMG_0003.AVI";"rulm";"rulm011";"rev2";"sylvia conspicillata, sylvia conspicillata";"eating, eating";1;FALSE;"NA, NA";NA;NA;NA;NA;2;37,866288;-6,442089965567;36,988980034366;"rulm011_rev2_IMG_0002.AVI, IMG_0003.AVI";2021-09-03 12:20:38
"20";2021-09-03 12:30:00;"sylvia conspicillata";"IMG_0004.AVI";"rulm";"rulm011";"rev2";"sylvia conspicillata";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;27,233061;-6,442089965567;36,988980034366;"rulm011_rev2_IMG_0004.AVI";2021-09-03 12:28:14
"21";2021-09-03 17:55:00;"hippolais polyglota";"IMG_0346.AVI";"rulm";"rulm007";"rev2";"hippolais polyglota";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,499895;-6,453200010583;36,959879994392;"rulm007_rev2_IMG_0346.AVI";2021-09-03 17:56:46
"22";2021-09-04 07:45:00;"sylvia melanocephala";"IMG_0034.AVI";"rulm";"rulm018";"rev2";"sylvia melanocephala";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;16,133172;-6,484210034832;36,981359962374;"rulm018_rev2_IMG_0034.AVI";2021-09-04 07:43:36
"23";2021-09-05 12:35:00;"hippolais polyglota";"IMG_0201.AVI";"rulm";"rulm018";"rev2";"hippolais polyglota";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;18,899811;-6,484210034832;36,981359962374;"rulm018_rev2_IMG_0201.AVI";2021-09-05 12:35:30
"24";2021-09-06 08:55:00;"turdus merula";"IMG_0151.AVI";"rulm";"rulm002";"rev2";"turdus merula";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,499895;-6,452600033954;36,959849987179;"rulm002_rev2_IMG_0151.AVI";2021-09-06 08:52:52
"25";2021-09-09 13:00:00;"saxicola rubicola";"IMG_0223.AVI";"rulm";"rulm002";"rev2";"saxicola rubicola";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,499895;-6,452600033954;36,959849987179;"rulm002_rev2_IMG_0223.AVI";2021-09-09 13:02:16
"26";2021-09-10 12:55:00;"saxicola rubicola";"IMG_0267.AVI";"rulm";"rulm002";"rev2";"saxicola rubicola";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;16,733166;-6,452600033954;36,959849987179;"rulm002_rev2_IMG_0267.AVI";2021-09-10 12:56:56
"27";2021-09-14 10:05:00;"sylvia conspicillata";"IMG_0550.AVI";"rulm";"rulm017";"rev2";"sylvia conspicillata";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,633227;-6,442639986053;36,993060009554;"rulm017_rev2_IMG_0550.AVI";2021-09-14 10:04:08
"28";2021-09-15 13:05:00;"sylvia communis";"IMG_0010.AVI";"rulm";"rulm017";"rev3";"sylvia communis";"probably eating";1;TRUE;"NA";NA;NA;NA;NA;1;10,533228;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0010.AVI";2021-09-15 13:07:14
"29";2021-09-15 13:30:00;"sylvia communis";"IMG_0012.AVI";"rulm";"rulm017";"rev3";"sylvia communis";"probably eating";1;TRUE;"NA";NA;NA;NA;NA;1;28,399716;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0012.AVI";2021-09-15 13:31:32
"30";2021-09-15 13:40:00;"sylvia communis";"IMG_0013.AVI";"rulm";"rulm017";"rev3";"sylvia communis";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;16,799832;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0013.AVI";2021-09-15 13:40:26
"31";2021-09-16 13:10:00;"saxicola rubetra";"IMG_0029.AVI";"rulm";"rulm003";"rev3";"saxicola rubetra";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,499895;-6,452619982883;36,959930034354;"rulm003_rev3_IMG_0029.AVI";2021-09-16 13:12:14
"32";2021-09-16 13:20:00;"sylvia communis";"IMG_0030.AVI";"rulm";"rulm017";"rev3";"sylvia communis";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;20,99979;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0030.AVI";2021-09-16 13:21:12
"33";2021-09-16 13:45:00;"sylvia communis";"IMG_0026.AVI";"rulm";"rulm018";"rev3";"sylvia communis";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,499895;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0026.AVI";2021-09-16 13:47:22
"34";2021-09-16 13:55:00;"sylvia undatac";"IMG_0027.AVI";"rulm";"rulm018";"rev3";"sylvia undatac";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;18,933144;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0027.AVI";2021-09-16 13:56:52
"35";2021-09-16 15:45:00;"sylvia communis";"IMG_0040.AVI";"rulm";"rulm017";"rev3";"sylvia communis";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;18,899811;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0040.AVI";2021-09-16 15:42:48
"36";2021-09-16 16:00:00;"sylvia communis";"IMG_0020.AVI, IMG_0021.AVI, IMG_0023.AVI";"rulm";"rulm014";"rev3";"sylvia communis, sylvia communis, sylvia communis";"eating, eating, eating";1;FALSE;"NA, NA, NA";NA;NA;NA;NA;3;52,499475;-6,442530015484;36,990809971467;"rulm014_rev3_IMG_0020.AVI, IMG_0021.AVI, IMG_0023.AVI";2021-09-16 15:58:50
"37";2021-09-16 16:05:00;"sylvia communis";"IMG_0030.AVI";"rulm";"rulm018";"rev3";"sylvia communis";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,499895;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0030.AVI";2021-09-16 16:06:46
"38";2021-09-16 23:45:00;"apode-mus";"IMG_0036.AVI";"rulm";"rulm018";"rev3";"apode-mus";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;16,766499;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0036.AVI";2021-09-16 23:46:56
"39";2021-09-17 01:00:00;"apode-mus";"IMG_0044.AVI, IMG_0045.AVI, IMG_0046.AVI";"rulm";"rulm018";"rev3";"apode-mus, apode-mus, apode-mus";"probably eating, eating, eating";1;FALSE;"NA, NA, NA";NA;NA;NA;NA;3;59,899401;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0044.AVI, IMG_0045.AVI, IMG_0046.AVI";2021-09-17 01:00:22
"40";2021-09-17 03:05:00;"apode-mus";"IMG_0054.AVI";"rulm";"rulm018";"rev3";"apode-mus";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;21,033123;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0054.AVI";2021-09-17 03:03:20
"41";2021-09-18 09:25:00;"saxicola rubetra";"IMG_0190.AVI";"rulm";"rulm003";"rev3";"saxicola rubetra";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,466562;-6,452619982883;36,959930034354;"rulm003_rev3_IMG_0190.AVI";2021-09-18 09:26:14
"42";2021-09-18 15:15:00;"sylvia communis";"IMG_0013.AVI";"rulm";"rulm001";"rev3";"sylvia communis";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,499895;-6,452510012314;36,960070012137;"rulm001_rev3_IMG_0013.AVI";2021-09-18 15:17:12
"43";2021-09-19 10:25:00;"sylvia communis";"IMG_0015.AVI, IMG_0016.AVI";"rulm";"rulm001";"rev3";"sylvia communis, sylvia communis";"eating, eating";1;FALSE;"NA, NA";NA;NA;NA;NA;2;21,066456;-6,452510012314;36,960070012137;"rulm001_rev3_IMG_0015.AVI, IMG_0016.AVI";2021-09-19 10:25:14
"44";2021-09-19 10:40:00;"sylvia communis";"IMG_0095.AVI";"rulm";"rulm017";"rev3";"sylvia communis";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,533228;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0095.AVI";2021-09-19 10:38:28
"45";2021-09-19 11:10:00;"sylvia melanocephala";"IMG_0097.AVI";"rulm";"rulm017";"rev3";"sylvia melanocephala";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,533228;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0097.AVI";2021-09-19 11:12:26
"46";2021-09-19 15:25:00;"sylvia melanocephala";"IMG_0109.AVI";"rulm";"rulm017";"rev3";"sylvia melanocephala";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,533228;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0109.AVI";2021-09-19 15:23:02
"47";2021-09-20 21:30:00;"genetta genetta";"IMG_0424.AVI";"rulm";"rulm003";"rev3";"genetta genetta";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;20,699793;-6,452619982883;36,959930034354;"rulm003_rev3_IMG_0424.AVI";2021-09-20 21:29:02
"48";2021-09-22 11:40:00;"sylvia communis";"IMG_0163.AVI";"rulm";"rulm017";"rev3";"sylvia communis";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,533228;-6,442639986053;36,993060009554;"rulm017_rev3_IMG_0163.AVI";2021-09-22 11:38:58
"49";2021-09-24 13:00:00;"sylvia communis";"IMG_0168.AVI, IMG_0169.AVI, IMG_0170.AVI, IMG_0171.AVI";"rulm";"rulm014";"rev3";"sylvia communis, sylvia communis, sylvia communis, sylvia communis";"eating, eating, eating, eating";1;FALSE;"NA, NA, NA, NA";NA;NA;NA;NA;4;57,832755;-6,442530015484;36,990809971467;"rulm014_rev3_IMG_0168.AVI, IMG_0169.AVI, IMG_0170.AVI, IMG_0171.AVI";2021-09-24 12:57:32
"50";2021-09-24 13:15:00;"sylvia communis";"IMG_0173.AVI, IMG_0174.AVI";"rulm";"rulm014";"rev3";"sylvia communis, sylvia communis";"eating, eating";1;FALSE;"NA, NA";NA;NA;NA;NA;2;39,932934;-6,442530015484;36,990809971467;"rulm014_rev3_IMG_0173.AVI, IMG_0174.AVI";2021-09-24 13:15:00
"51";2021-09-25 14:25:00;"sylvia communis";"IMG_0341.AVI";"rulm";"rulm018";"rev3";"sylvia communis";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;17,899821;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0341.AVI";2021-09-25 14:23:00
"52";2021-09-25 17:15:00;"sylvia communis";"IMG_0358.AVI";"rulm";"rulm018";"rev3";"sylvia communis";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,566561;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0358.AVI";2021-09-25 17:16:08
"53";2021-09-26 11:45:00;"sylvia melanocephala";"IMG_0163.AVI";"rulm";"rulm012";"rev3";"sylvia melanocephala";"probably eating";3;FALSE;"NA";NA;NA;NA;NA;3;10,499895;-6,44174002111;36,989489989355;"rulm012_rev3_IMG_0163.AVI";2021-09-26 11:44:38
"54";2021-09-26 13:35:00;"sylvia melanocephala";"IMG_0389.AVI";"rulm";"rulm018";"rev3";"sylvia melanocephala";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;31,566351;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0389.AVI";2021-09-26 13:33:36
"55";2021-09-26 16:40:00;"sylvia cantillans";"IMG_0393.AVI";"rulm";"rulm018";"rev3";"sylvia cantillans";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,566561;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0393.AVI";2021-09-26 16:40:22
"56";2021-09-27 09:20:00;"sylvia communis";"IMG_0411.AVI, IMG_0412.AVI";"rulm";"rulm018";"rev3";"sylvia communis, sylvia communis";"eating, eating";1;FALSE;"NA, NA";NA;NA;NA;NA;2;20,933124;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0411.AVI, IMG_0412.AVI";2021-09-27 09:21:24
"57";2021-09-27 16:35:00;"sylvia undata";"IMG_0441.AVI";"rulm";"rulm018";"rev3";"sylvia undata";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;16,933164;-6,484210034832;36,981359962374;"rulm018_rev3_IMG_0441.AVI";2021-09-27 16:36:54
"58";2021-10-09 17:15:00;"sylvia melanocephala";"IMG_0032.AVI";"rulm";"rulm015";"rev4";"sylvia melanocephala";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;19,966467;-6,442690026015;36,992230033502;"rulm015_rev4_IMG_0032.AVI";2021-10-09 17:13:14
"59";2021-10-09 17:20:00;"passer domesticus";"IMG_0037.AVI, IMG_0034.AVI, IMG_0035.AVI, IMG_0036.AVI";"rulm";"rulm015";"rev4";"passer domesticus, passer domesticus, passer domesticus, passer domesticus";"eating, probably eating, probably eating, probably eating";3;FALSE;"NA, NA, NA, NA";NA;NA;NA;NA;6;75,565911;-6,442690026015;36,992230033502;"rulm015_rev4_IMG_0037.AVI, IMG_0034.AVI, IMG_0035.AVI, IMG_0036.AVI";2021-10-09 17:22:24
"60";2021-10-09 17:20:00;"sylvia melanocephala";"IMG_0034.AVI, IMG_0035.AVI, IMG_0036.AVI";"rulm";"rulm015";"rev4";"sylvia melanocephala, sylvia melanocephala, sylvia melanocephala";"eating, eating, eating";1;TRUE;"NA, NA, NA";NA;NA;NA;NA;3;47,232861;-6,442690026015;36,992230033502;"rulm015_rev4_IMG_0034.AVI, IMG_0035.AVI, IMG_0036.AVI";2021-10-09 17:20:44
"61";2021-10-09 19:30:00;"sylvia melanocephala";"IMG_0046.AVI";"rulm";"rulm015";"rev4";"sylvia melanocephala";"probably eating";2;FALSE;"NA";NA;NA;NA;NA;2;10,533228;-6,442690026015;36,992230033502;"rulm015_rev4_IMG_0046.AVI";2021-10-09 19:29:16
"62";2021-10-10 17:15:00;"petronia petronia";"IMG_0057.AVI";"rulm";"rulm015";"rev4";"petronia petronia";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;17,866488;-6,442690026015;36,992230033502;"rulm015_rev4_IMG_0057.AVI";2021-10-10 17:16:12
"63";2021-10-12 15:10:00;"petronia petronia";"IMG_0067.AVI";"rulm";"rulm015";"rev4";"petronia petronia";"probably eating";3;FALSE;"NA";NA;NA;NA;NA;3;10,433229;-6,442690026015;36,992230033502;"rulm015_rev4_IMG_0067.AVI";2021-10-12 15:08:36
"64";2021-11-19 10:50:00;"turdus iliacus";"IMG_0448.AVI, IMG_0448.AVI, IMG_0448.AVI";"oeur";"oeur001";"rev2";"turdus iliacus, turdus iliacus, turdus iliacus";"eating, eating, eating";1;FALSE;"NA, NA, NA";NA;NA;NA;NA;3;31,299687;-6,444530021399;37,023290013894;"oeur001_rev2_IMG_0448.AVI, IMG_0448.AVI, IMG_0448.AVI";2021-11-19 10:49:16
"65";2021-11-19 12:15:00;"turdus philomelos";"IMG_0459.AVI, IMG_0459.AVI, IMG_0459.AVI";"oeur";"oeur001";"rev2";"turdus philomelos, turdus philomelos, turdus philomelos";"eating, eating, eating";1;FALSE;"NA, NA, NA";NA;NA;NA;NA;3;78,799212;-6,444530021399;37,023290013894;"oeur001_rev2_IMG_0459.AVI, IMG_0459.AVI, IMG_0459.AVI";2021-11-19 12:14:46
"66";2021-12-01 09:20:00;"sylvia undata";"IMG_0004.MP4";"aspa";"aspa003";"rev2";"sylvia undata";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;10;-6,474300026894;36,989559978247;"aspa003_rev2_IMG_0004.MP4";2021-12-01 09:20:22
"67";2021-12-01 12:15:00;"sylvia melanocephala";"IMG_0007.MP4";"aspa";"aspa003";"rev2";"sylvia melanocephala";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10;-6,474300026894;36,989559978247;"aspa003_rev2_IMG_0007.MP4";2021-12-01 12:14:52
"68";2021-12-10 15:50:00;"sylvia undata";"IMG_0175.MP4";"aspa";"aspa005";"rev2";"sylvia undata";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;10;-6,48406997323;36,981200035662;"aspa005_rev2_IMG_0175.MP4";2021-12-10 15:48:16
"69";2021-12-11 09:50:00;"turdus merula";"IMG_0021.AVI, IMG_0021.AVI";"aune";"aune003";"rev6";"turdus merula, turdus merula";"searching for food, searching for food";1;FALSE;"NA, NA";NA;NA;NA;NA;2;35,732976;-6,479390021414;37,024410003796;"aune003_rev6_IMG_0021.AVI, IMG_0021.AVI";2021-12-11 09:50:24
"70";2021-12-13 16:00:00;"sylvia undata";"IMG_0196.MP4";"aspa";"aspa005";"rev2";"sylvia undata";"probably eating";1;FALSE;"NA";NA;NA;NA;NA;1;10;-6,48406997323;36,981200035662;"aspa005_rev2_IMG_0196.MP4";2021-12-13 15:59:02
"71";2021-12-15 12:45:00;"turdus merula";"IMG_0046.AVI, IMG_0046.AVI";"aune";"aune003";"rev6";"turdus merula, turdus merula";"eating, eating";2;FALSE;"NA, NA";NA;NA;NA;NA;4;20,99979;-6,479390021414;37,024410003796;"aune003_rev6_IMG_0046.AVI, IMG_0046.AVI";2021-12-15 12:47:16
